balcony,n.阳台；楼座,/bˈælkəni/,She grows flowers on the balcony.,她在阳台上种花。,
poet,n.诗人,/pˈoʊət/,The poet wrote about his hometown.,这位诗人写了自己的家乡。,
lively,a.活泼的;充满生气的,/lˈaɪvli/,The children had a lively discussion.,孩子们进行了一场热烈的讨论。,
purple,n./a.紫色,/pˈɜrpəl/,She wore a purple dress to the party.,她穿着一条紫色连衣裙参加聚会。,
version,n.变体，变种，改写本,/vˈɜrʒən/,I prefer the shorter version of the story.,我更喜欢这个故事的较短版本。,
diverse,v.不同的，多种多样，形形色色的,/daɪvˈɜrs/,The city is home to diverse cultures.,这座城市拥有多种多样的文化。,
skilled,a.熟练的；有技能的,/skˈɪld/,A skilled worker repaired the old clock.,一位熟练的工人修好了这只旧钟。,
elder,n.长者；前辈,/ˈɛldər/,We should listen to the advice of an elder.,我们应该听取长者的建议。,
shift,v.改变，转移,/ʃˈɪft/,The wind may shift to the east tonight.,今晚风向可能转到东边。,
ultimately,ad.最终，最后,/ˈʌltəmətli/,Hard work will ultimately bring success.,努力最终会带来成功。,
substitute,v.代替，取代n.替代品,/sˈʌbstətˌut/,We used honey as a substitute for sugar.,我们用蜂蜜代替糖。,
abundant,a.大量，丰盛的，充裕的,/əbˈʌndənt/,Fresh fruit is abundant here in summer.,这里夏天有大量的新鲜水果。,
guitar,n.吉他，六弦琴,/ɡɪtˈɑr/,My sister plays the guitar after school.,我姐姐放学后弹吉他。,
detect,v.探测,/dɪtˈɛkt/,This machine can detect smoke quickly.,这台机器能迅速探测到烟雾。,
porridge,n.稀饭，粥,/pˈɔrədʒ/,I had a bowl of porridge for breakfast.,我早餐喝了一碗粥。,
appeal,v.上诉，申诉，吸引力,/əpˈil/,This colorful game may appeal to young children.,这款色彩鲜艳的游戏可能会吸引小孩子。,
storm,n.风暴，暴（风）雨,/stˈɔrm/,The storm knocked down several trees.,暴风雨刮倒了好几棵树。,
parking,n.停车,/pˈɑrkɪŋ/,Parking is not allowed in front of the school.,学校门前不允许停车。,
ward,n.保卫，看护，病房，收容所,/wˈɔrd/,The nurse took me to the hospital ward.,护士带我去了医院病房。,
glue,n.胶水,/ɡlˈu/,Use glue to stick the paper together.,用胶水把这些纸粘在一起。,
output,n.产量，输出量,/ˈaʊtpˌʊt/,The factory increased its output this year.,这家工厂今年提高了产量。,
admire,v.钦佩；羡慕,/ædmˈaɪr/,I admire my mother for her courage.,我钦佩母亲的勇气。,
battle,n.战斗；战役,/bˈætəl/,Many soldiers died in the battle.,许多士兵在这场战斗中牺牲了。,
flood,n.洪水vt.淹没，使泛滥,/flˈʌd/,The flood damaged many houses near the river.,洪水损坏了河边的许多房屋。,
receptionist,n.接待员,/rɪsˈɛpʃənɪst/,The receptionist greeted us with a smile.,接待员微笑着迎接我们。,
sigh,vi.叹息；叹气,/sˈaɪ/,Dad gave a tired sigh and sat down.,爸爸疲惫地叹了口气，然后坐下了。,
cage,n笼；鸟笼,/kˈeɪdʒ/,The bird escaped from its cage.,那只鸟从笼子里逃了出来。,
squirrel,n.松鼠,/skwˈɜrəl/,A squirrel was hiding nuts under the tree.,一只松鼠正在树下藏坚果。,
herb,n.草本，草药,/ˈɜrb/,This herb is often used in medicine.,这种草药常被用于制药。,
objective,n.目标a.客观的,/əbdʒˈɛktɪv/,Our main objective is to keep everyone safe.,我们的主要目标是保障每个人的安全。,
civilization,n.文明,/sˌɪvəlɪzˈeɪʃən/,The river supported an ancient civilization.,这条河孕育了一个古老文明。,
willingly,ad.乐意地,/wˈɪlɪŋli/,He willingly shared his lunch with me.,他很乐意地和我分享了午餐。,
witness,v./n.目击者，见证人,/wˈɪtnəs/,A witness saw the car accident.,一名目击者看到了这起车祸。,
jeans,n.牛仔裤（复数）,/dʒˈinz/,These jeans are too long for me.,这条牛仔裤对我来说太长了。,
rough,a.粗糙的，粗略的,/rˈʌf/,The rough road made our journey slow.,崎岖的道路让我们的行程变慢了。,
lately,ad.最近，不久前,/lˈeɪtli/,I have been very busy lately.,我最近一直很忙。,
supermarket,n.超级市场,/sˈupərmˌɑrkɪt/,We bought milk at the supermarket.,我们在超市买了牛奶。,
bake,v.烤；烘（面包）,/bˈeɪk/,We plan to bake a cake this afternoon.,我们打算今天下午烤一个蛋糕。,
amusement,n.娱乐,/əmjˈuzmənt/,The funny show gave us great amusement.,这场有趣的表演给我们带来了很多欢乐。,
housework,n.家务劳动,/hˈaʊswˌɜrk/,Everyone in our family shares the housework.,我们家每个人都分担家务。,
freedom,n.自由,/frˈidəm/,The bird flew away to freedom.,那只鸟飞走，获得了自由。,
underline,v.在…下划线,/ˈʌndərlˌaɪn/,Please underline the key sentence in the passage.,请在文章的关键句下面画线。,
dial,vt.拨（电话号码）,/dˈaɪəl/,Dial this number if you need help.,如果你需要帮助，就拨这个号码。,
prejudice,n.偏见，成见,/prˈɛdʒədɪs/,We should not judge people with prejudice.,我们不应该带着偏见评价他人。,
label,n./v.标签/给...贴标签,/lˈeɪbəl/,Read the label before washing the shirt.,洗这件衬衫前先看标签。,
midnight,n.午夜,/mˈɪdnˌaɪt/,The train arrived just before midnight.,火车在午夜前刚刚到达。,
superior,a.更胜一筹的n.上级，上司,/supˈɪriər/,This camera is superior to my old one.,这台相机比我的旧相机更好。,
visible,a.可见的，明显的,/vˈɪzəbəl/,The moon was clearly visible tonight.,今晚月亮清晰可见。,
continent,n.大陆，大洲；陆地,/kˈɑntənənt/,Africa is the second-largest continent.,非洲是第二大洲。,
nutritious,adj.有营养的,/nutrˈɪʃəs/,Eggs are a simple and nutritious food.,鸡蛋是一种简单又有营养的食物。,
pale,a.苍白的，灰白的,/pˈeɪl/,She looked pale after being ill.,她生病后脸色显得苍白。,
insist,vi.坚持；坚决认为,/ɪnsˈɪst/,I insist that you wear a helmet.,我坚持要你戴头盔。,
mouse,n.鼠，耗子；（计算机）鼠标,/mˈaʊs/,I saw a mouse run under the table.,我看见一只老鼠跑到了桌子下面。,
prison,n.监狱,/prˈɪzən/,The thief was sent to prison.,那个小偷被送进了监狱。,
trade,n.贸易vt.用…进行交换,/trˈeɪd/,Trade between the two countries is growing.,两国之间的贸易正在增长。,
steam,n.汽，水蒸气,/stˈim/,Steam rose from the hot soup.,热汤里冒出了水蒸气。,
worthless,a.没有价值，没有用的,/wˈɜrθləs/,The broken toy seemed worthless to everyone else.,那个坏掉的玩具在其他人看来毫无价值。,
scare,v.使害怕，使恐惧,/skˈɛr/,Loud noises can scare the baby.,巨大的声响会吓到婴儿。,
scene,n.（戏剧、电影等的）一场，场景，布景,/sˈin/,My favorite scene is at the end of the movie.,我最喜欢的场景在电影结尾。,
belly,n.肚子,/bˈɛli/,The puppy rolled over and showed its belly.,小狗翻过身，露出了肚子。,
exit,n.出口，太平门,/ˈɛɡzɪt/,Follow the signs to the nearest exit.,跟着标志走到最近的出口。,
frequent,a.经常的；频繁的,/frˈikwənt/,Frequent practice will improve your English.,经常练习会提高你的英语水平。,
somehow,adv.莫名其妙地；以某种方式,/sˈʌmhˌaʊ/,Somehow we found our way home in the dark.,不知怎么地，我们在黑暗中找到了回家的路。,
represent,vt.代表,/rˌɛprəzˈɛnt/,These five students represent our school.,这五名学生代表我们学校。,
ankle,n.踝，踝关节,/ˈæŋkəl/,I hurt my ankle while running.,我跑步时扭伤了脚踝。,
alike,ad.很相似地，同样地,/əlˈaɪk/,The two sisters look very alike.,这对姐妹长得很像。,
cousin,n.堂（表）兄弟，堂（表）姐妹,/kˈʌzən/,My cousin lives in Shanghai.,我的表姐住在上海。,
complicated,adj.复杂的,/kˈɑmpləkˌeɪtəd/,The rules look complicated at first.,这些规则起初看起来很复杂。,
messy,a.乱七八糟的,/mˈɛsi/,Your desk is too messy to work on.,你的书桌太乱了，没法在上面学习。,
supervision,n.监督，监管,/sˌupərvˈɪʒən/,Children may swim only under adult supervision.,儿童只能在成人监督下游泳。,
unsafe,a.不安全的；危险的,/ənsˈeɪf/,It is unsafe to cross the road here.,在这里过马路不安全。,
wipe,v.擦；擦净；擦干,/wˈaɪp/,Please wipe your shoes before coming inside.,进屋前请把鞋擦干净。,
medium,n.媒体，中间的，中等的,/mˈidiəm/,I would like a medium bowl of noodles.,我想要一碗中份面条。,
bath,n.洗澡；浴室；澡盆,/bˈæθ/,The baby takes a bath every evening.,宝宝每天晚上洗澡。,
procedure,n.程序，手续，待遇,/prəsˈidʒər/,Please follow the safety procedure carefully.,请认真遵守安全程序。,
reveal,vt揭露，揭示,/rɪvˈil/,The test results reveal the cause of the problem.,检测结果揭示了问题的原因。,
troublesome,a.令人烦恼，讨厌,/trˈʌbəlsəm/,This troublesome cough kept me awake all night.,这恼人的咳嗽让我整夜无法入睡。,
oppose,vt.反对；反抗,/əpˈoʊz/,Many parents oppose the plan to close the library.,许多家长反对关闭图书馆的计划。,
stimulate,v.促进，激发，激励；刺激，使兴奋,/stˈɪmjəlˌeɪt/,Outdoor games stimulate children's interest in nature.,户外游戏能激发孩子们对大自然的兴趣。,
latter,n.（两者之中的）后者,/lˈætər/,Of tea and coffee I prefer the latter.,茶和咖啡两者中我更喜欢后者。,
jet,n.喷气式飞机；喷射（器）,/dʒˈɛt/,The jet flew high above the clouds.,喷气式飞机在云层上方高高飞行。,
assistance,n.帮助，援助，支持,/əsˈɪstəns/,Please ask a teacher for assistance if you need it.,如果需要帮助，请向老师求助。,
simplify,v.使简化，使简易,/sˈɪmpləfˌaɪ/,This diagram can simplify a difficult idea.,这张图可以简化一个难懂的概念。,
curriculum,n.（学校的）全部课程,/kərˈɪkjələm/,Music is an important part of our school curriculum.,音乐是我们学校全部课程的重要组成部分。,
shelter,n.掩蔽；隐蔽处,/ʃˈɛltər/,We found shelter from the rain under a bridge.,我们在桥下找到了避雨处。,
consequence,n.结果，后果,/kˈɑnsəkwəns/,Missing the bus was a consequence of leaving late.,没赶上公交车是出门晚的后果。,
unsuccessful,a.不成功，失败的,/ˌʌnsəksˈɛsfəl/,Our first attempt to fix the bike was unsuccessful.,我们第一次修自行车的尝试失败了。,
application,n.申请；应用，运用,/ˌæpləkˈeɪʃən/,She sent her application to the summer camp.,她向夏令营递交了申请。,
ballet,n.芭蕾舞,/bælˈeɪ/,My sister practices ballet every Saturday.,我妹妹每周六练习芭蕾舞。,
contemporary,a.属同时期的，同一时代的,/kəntˈɛmpərˌɛri/,The museum shows contemporary art by young artists.,这家博物馆展出年轻艺术家的当代艺术作品。,
likewise,adv.同样,/lˈaɪkwˌaɪz/,Tom enjoys reading and his sister does likewise.,汤姆喜欢阅读，他妹妹也一样。,
imitate,v.模仿,/ˈɪmətˌeɪt/,Young children often imitate their parents.,小孩子经常模仿父母。,
pronounce,vt.发音,/prənˈaʊns/,Can you pronounce my name correctly?,你能正确读出我的名字吗？,
bury,vt.埋；葬,/bˈɛri/,The dog tried to bury a bone in the garden.,那只狗试图把一根骨头埋在花园里。,
poison,n.毒药,/pˈɔɪzən/,Keep this poison away from children.,让这种毒药远离儿童。,
pollute,vt.污染,/pəlˈut/,Plastic waste can pollute rivers and oceans.,塑料垃圾会污染河流和海洋。,
pour,vi.倾泻，不断流出,/pˈɔr/,Please pour some milk into my glass.,请往我的杯子里倒些牛奶。,
bond,n./v.纽带，联系，使牢固,/bˈɑnd/,Playing together helped form a strong bond between them.,一起玩耍帮助他们建立了牢固的联系。,
coast,n.海岸；海滨,/kˈoʊst/,We watched the sun rise over the coast.,我们在海岸边观看日出。,
goat,n.山羊,/ɡˈoʊt/,The goat is eating grass on the hill.,那只山羊正在山坡上吃草。,
territory,n.领土,/tˈɛrɪtˌɔri/,The two countries share this territory.,这两个国家共享这片领土。,
loose,a.松散的；宽松的,/lˈus/,This button is loose and may fall off.,这颗纽扣松了，可能会掉下来。,
dynamic,a.充满活力，精力充沛的,/daɪnˈæmɪk/,Our new coach is dynamic and full of ideas.,我们的新教练充满活力而且很有想法。,
stadium,n.（露天）体育场,/stˈeɪdiəm/,Thousands of fans filled the stadium.,数千名球迷坐满了体育场。,
nod,vi.点头,/nˈɑd/,Please nod if you understand the question.,如果你明白这个问题，请点头。,
headmaster,n.（英）中小学校长,/hˈɛdmˈæstər/,The headmaster welcomed us on the first day.,校长在第一天欢迎了我们。,
unfit,a.不合宜的，不相宜的,/ənfˈɪt/,These old shoes are unfit for a long hike.,这双旧鞋不适合长途徒步。,
railway,n.铁路；铁道,/rˈeɪlwˌeɪ/,A new railway connects the two cities.,一条新铁路连接着这两座城市。,
frighten,vt.使惊恐，吓唬,/frˈaɪtən/,Do not frighten the little dog.,不要吓唬那只小狗。,
uniform,n.制服,/jˈunəfˌɔrm/,Every student must wear a school uniform.,每个学生都必须穿校服。,
cigarette,n.纸烟，香烟,/sˌɪɡərˈɛt/,He put out his cigarette before entering.,他进门前熄灭了香烟。,
soldier,n.士兵，战士,/sˈoʊldʒər/,The young soldier stood guard at the gate.,这名年轻士兵在大门口站岗。,
roll,v.滚动，打滚n.面包圈，小圆面包；卷状物,/rˈoʊl/,The ball began to roll down the hill.,球开始滚下山坡。,
transform,v.使改变形态，使改观,/trænsfˈɔrm/,Fresh paint can transform this old room.,新油漆能使这个旧房间焕然一新。,
conflict,n.冲突，争执，争论,/kˈɑnflɪkt/,The two friends solved their conflict peacefully.,这两个朋友和平解决了争执。,
substance,n.物质，材料，东西；主旨，要点，实质,/sˈʌbstəns/,The scientist tested the unknown substance.,科学家检测了这种未知物质。,
wire,n.电线,/wˈaɪər/,Do not touch that broken wire.,不要触碰那根断掉的电线。,
yard,n.码；院子；场地,/jˈɑrd/,The children are playing in the yard.,孩子们正在院子里玩耍。,
firmly,ad.牢牢地,/fˈɜrmli/,Hold the ladder firmly with both hands.,用双手牢牢扶住梯子。,
academic,a.学术的，学院的,/ˌækədˈɛmɪk/,She received an award for her academic work.,她因学术研究获得了一个奖项。,
misunderstand,v.误会；不理解,/mˌɪsəndərstˈænd/,Do not misunderstand my reason for leaving.,不要误会我离开的原因。,
kindergarten,n.幼儿园,/kˈɪndərɡˌɑrtən/,My little brother starts kindergarten next week.,我弟弟下周开始上幼儿园。,
spelling,n.拼写，拼读,/spˈɛlɪŋ/,Check the spelling of each word before handing in your work.,交作业前检查每个单词的拼写。,
minimum,a.最小的,/mˈɪnəməm/,The minimum age for this activity is twelve.,参加这项活动的最低年龄是十二岁。,
mile,n.英里,/mˈaɪl/,The nearest village is a mile away.,最近的村庄在一英里外。,
slim,a.苗条的，纤细的,/slˈɪm/,The slim cat slipped through the narrow opening.,那只纤细的猫从狭窄的洞口钻了过去。,
politics,n.政治,/pˈɑlətˌɪks/,My grandfather often reads books about politics.,我爷爷经常阅读有关政治的书。,
politician,n.政治家,/pˌɑlətˈɪʃən/,The politician answered questions from local people.,这位政治家回答了当地居民的问题。,
encounter,v.遭遇，碰到,/ɪnkˈaʊntər/,You may encounter wild animals in the forest.,你在森林里可能会遇到野生动物。,
neck,n.颈，脖子,/nˈɛk/,She wore a warm scarf around her neck.,她在脖子上围了一条暖和的围巾。,
spaceship,n.宇宙飞船,/spˈeɪsʃˌɪp/,The spaceship carried three astronauts into space.,这艘宇宙飞船把三名宇航员送入太空。,
breakthrough,n.重大进展，突破,/brˈeɪkθrˌu/,The new medicine is a major breakthrough.,这种新药是一项重大突破。,
enlarge,vt.扩大,/ɛnlˈɑrdʒ/,Click the picture to enlarge it.,点击图片将它放大。,
chemistry,n.化学,/kˈɛməstri/,We did a simple experiment in chemistry class.,我们在化学课上做了一个简单的实验。,
security,n.安全，平安,/sɪkjˈʊrəti/,The guard checks every bag for security.,保安为了安全检查每个包。,
intend,vt.想要，打算,/ɪntˈɛnd/,I intend to finish the book tonight.,我打算今晚读完这本书。,
burst,v.突然发生；突然发作,/bˈɜrst/,The balloon may burst if you add more air.,如果你再充气，气球可能会爆裂。,
tune,n.曲调，曲子,/tˈun/,She played a cheerful tune on the piano.,她用钢琴弹奏了一首欢快的曲子。,
puzzled,a.迷惑的，困惑的,/pˈʌzəld/,He looked puzzled by the strange question.,他对这个奇怪的问题感到困惑。,
urge,v.敦促，催促，力劝,/ˈɜrdʒ/,Doctors urge people to exercise regularly.,医生敦促人们经常锻炼。,
regulation,n.规则，规章,/rˌɛɡjəlˈeɪʃən/,This safety regulation protects all workers.,这项安全规章保护所有工人。,
weigh,vt.称…的重量，重（若干）,/wˈeɪ/,Please weigh the apples before I pay.,请在我付款前称一下这些苹果。,
opener,n.开具，启子,/ˈoʊpənər/,I used an opener to open the bottle.,我用开瓶器打开了瓶子。,
undertake,v.承担，从事，负责,/ˈʌndərtˌeɪk/,Our class will undertake a project about local history.,我们班将承担一个关于当地历史的项目。,
sculpture,n.雕塑（术），雕刻（术），雕刻作品，雕像,/skˈʌlptʃər/,A stone sculpture stands in the town square.,一座石雕矗立在城镇广场上。,
border,n.边缘；边境，国界,/bˈɔrdər/,They crossed the border by train.,他们乘火车越过了边境。,
vivid,a.生动，逼真的，鲜明的,/vˈɪvəd/,She gave a vivid description of the storm.,她对那场暴风雨作了生动的描述。,
combine,vt.使联合；使结合,/kˈɑmbaɪn/,We can combine these two ideas into one plan.,我们可以把这两个想法合成一个计划。,
incorrect,a.不正确的，错误的,/ɪnkərˈɛkt/,One answer on this page is incorrect.,这一页有一个答案是错误的。,
permission,n.允许，许可，同意,/pərmˈɪʃən/,You need permission to use this computer.,你需要获得许可才能使用这台电脑。,
plain,a.家常的；普通的,/plˈeɪn/,He wore a plain white shirt.,他穿着一件普通的白衬衫。,
dilemma,n.（进退两难的）窘境，困境,/dɪlˈɛmə/,She faced a dilemma about which team to join.,她面临着该加入哪支队伍的两难处境。,
frog,n.青蛙,/frˈɑɡ/,A green frog jumped into the pond.,一只绿青蛙跳进了池塘。,
explorer,n.探险者,/ɪksplˈɔrər/,The explorer drew a map of the island.,这位探险者画了一张岛屿地图。,
bar,n.条（长方）块，棒，横木n.（酒店的）买酒柜台；酒吧；（卖东西的）柜台,/bˈɑr/,She bought a bar of chocolate after school.,放学后她买了一块巧克力。,
treasure,n.金银财宝，财富,/trˈɛʒər/,The pirates searched the island for treasure.,海盗们在岛上寻找财宝。,
breast,n.乳房，胸脯,/brˈɛst/,The bird has bright red feathers on its breast.,这只鸟的胸部有鲜红色的羽毛。,
authority,n.权力，权威，威信，官方,/əθˈɔrəti/,The principal has the authority to change the rule.,校长有权修改这项规定。,
fluency,n.（外语）流利，流畅,/flˈuənsi/,Daily practice improved her fluency in English.,每天练习提高了她英语的流利程度。,
garage,n.汽车间（库）,/ɡərˈɑʒ/,Dad parked the car in the garage.,爸爸把车停在了车库里。,
spell,vt.拼写,/spˈɛl/,Can you spell your family name for me?,你能为我拼一下你的姓吗？,
microwave,n.微波,/mˈaɪkrəwˌeɪv/,Please heat the soup in the microwave.,请用微波炉把汤热一下。,
diamond,n.钻石，金刚石；纸牌中的方块,/dˈaɪmənd/,The ring has a small diamond in the center.,这枚戒指中央有一颗小钻石。,
helmet,n.头盔,/hˈɛlmət/,Always wear a helmet when riding a bike.,骑自行车时一定要戴头盔。,
core,n.核心；果核,/kˈɔr/,Trust is at the core of their friendship.,信任是他们友谊的核心。,
framework,n.（建筑物）框架，结构,/frˈeɪmwˌɜrk/,Workers built the wooden framework of the house.,工人们搭建了房屋的木制框架。,
assessment,n.看法，评价,/əsˈɛsmənt/,The teacher gave an honest assessment of my work.,老师对我的作业作出了诚实的评价。,
kettle,n.(烧水用的)水壶,/kˈɛtəl/,The water is boiling in the kettle.,水壶里的水正在沸腾。,
maple,n.枫树,/mˈeɪpəl/,The leaves of this maple turn red in autumn.,这棵枫树的叶子在秋天变红。,
shoot,vt.射击，射中，发射n.嫩枝；苗；芽,/ʃˈut/,Never shoot at birds with this toy gun.,绝不要用这把玩具枪射击鸟儿。,
seek,vt.试图;探寻,/sˈik/,You should seek help when you feel lost.,感到迷茫时你应该寻求帮助。,
bookmark,n.书签,/bˈʊkmɑrk/,I put a bookmark between the pages.,我在书页间放了一枚书签。,
mankind,n.人类;（总称）人,/mˈænkˈaɪnd/,This discovery may benefit all mankind.,这项发现可能造福全人类。,
blame,n.&v.责备；责怪,/blˈeɪm/,Do not blame others for your mistake.,不要因为自己的错误责怪别人。,
choke,n.&v.窒息,/tʃˈoʊk/,Small toys can cause a baby to choke.,小玩具可能会使婴儿窒息。,
classic,a.一流的，典型的，有代表性的,/klˈæsɪk/,This old film is a classic example of comedy.,这部老电影是喜剧的经典范例。,
homeland,n.祖国,/hˈoʊmlˌænd/,The travelers were happy to return to their homeland.,旅行者们很高兴回到祖国。,
base,n.根据地，基地（棒球）垒,/bˈeɪs/,The climbers returned safely to their base.,登山者安全返回了基地。,
contribute,v.贡献,/kəntrˈɪbjut/,Everyone can contribute to a cleaner neighborhood.,每个人都能为更清洁的社区作出贡献。,
harmony,n.融洽，和睦,/hˈɑrməni/,The neighbors live together in harmony.,邻居们和睦相处。,
significance,n.重要性，意义,/səɡnˈɪfɪkəns/,Few people understood the significance of the discovery.,很少有人理解这项发现的重要性。,
champion,n.冠军，优胜者,/tʃˈæmpiən/,The young champion lifted the gold cup.,这位年轻的冠军举起了金杯。,
dive,vi.跳水,/dˈaɪv/,We watched him dive into the swimming pool.,我们看着他跳进游泳池。,
disturb,vt.扰乱；打扰,/dɪstˈɜrb/,Please do not disturb your sister while she studies.,你妹妹学习时请不要打扰她。,
reset,v.重置,/risˈɛt/,Press this button to reset the clock.,按这个按钮重置时钟。,
worn,a.用坏，用旧的，疲惫的,/wˈɔrn/,He replaced his worn shoes with a new pair.,他用一双新鞋换掉了穿旧的鞋。,
organ,n.（人，动物）器官,/ˈɔrɡən/,The heart is an important organ in the body.,心脏是人体的重要器官。,
memorial,n.纪念馆,/məmˈɔriəl/,We visited a memorial for the fallen soldiers.,我们参观了一座纪念阵亡士兵的纪念馆。,
pleased,a.高兴的,/plˈizd/,My parents were pleased with my progress.,父母对我的进步感到高兴。,
suspect,n.犯罪嫌疑人,/səspˈɛkt/,The police questioned the suspect for an hour.,警察盘问了嫌疑人一个小时。,
physician,n.(有行医执照的)医生,/fəzˈɪʃən/,The physician examined the sick child carefully.,医生仔细检查了生病的孩子。,
committee,n.委员会,/kəmˈɪti/,The committee will meet on Monday.,委员会将在星期一开会。,
skeptical,a.怀疑的,/skˈɛptəkəl/,I was skeptical of his surprising story.,我对他那令人惊讶的故事持怀疑态度。,
desert,n.沙漠vt.舍弃；遗弃,/dˈɛzərt/,Very few plants can live in this dry desert.,很少有植物能在这片干旱的沙漠中生存。,
corn,n.玉米，谷物,/kˈɔrn/,The farmer grows corn in this field.,农民在这块田里种玉米。,
avenue,n.大道,/ˈævənˌu/,They planted trees along the wide avenue.,他们沿着宽阔的大道种了树。,
downtown,n.城市的商业区，中心区，闹市区a.城市的商业区的，中心区的，闹市区的,/dˈaʊntˈaʊn/,We took the bus downtown to visit the museum.,我们乘公交车去市中心参观博物馆。,
reputation,n.名声，名誉,/rˌɛpjətˈeɪʃən/,This restaurant has a good reputation for fresh food.,这家餐馆以食物新鲜而享有好名声。,
reply,n.回答，答复,/rɪplˈaɪ/,I have not received a reply to my email.,我还没有收到对我邮件的回复。,
mountainous,a.多山的,/mˈaʊntənəs/,Travel is difficult in this mountainous region.,在这个多山地区旅行很困难。,
export,n./v.出口，输出,/ˈɛkspɔrt/,The country plans to export more fruit next year.,这个国家计划明年出口更多水果。,
turkey,n.火鸡,/tˈɜrki/,We cooked a large turkey for dinner.,我们晚餐烤了一只大火鸡。,
ambitious,a.志向远大的，雄心勃勃的；（计划、想法）要求过高的，费劲的,/æmbˈɪʃəs/,She is ambitious and hopes to become a scientist.,她志向远大，希望成为一名科学家。,
belt,n.（皮）带,/bˈɛlt/,He wore a brown leather belt.,他系着一条棕色皮带。,
technical,a.技术的，工艺的,/tˈɛknɪkəl/,We need technical help to repair the machine.,我们需要技术帮助来修理这台机器。,
vacation,n.假期，休假,/veɪkˈeɪʃən/,Our family went to the beach on vacation.,我们全家去海边度假了。,
contribution,n.贡献,/kˌɑntrəbjˈuʃən/,Her contribution made the school fair a success.,她的贡献使校园集市取得了成功。,
viewer,n.观看者,/vjˈuər/,Every viewer can vote for a favorite singer.,每位观众都可以为最喜欢的歌手投票。,
bathe,vi.洗澡；游泳,/bˈeɪð/,We bathe in the lake on hot summer days.,炎热的夏日里我们在湖中游泳。,
suitcase,n.(旅行用)小提箱，衣箱,/sˈutkˌeɪs/,She packed her clothes into a small suitcase.,她把衣服装进了一个小行李箱。,
butterfly,n.蝴蝶,/bˈʌtərflˌaɪ/,A colorful butterfly landed on the flower.,一只彩色的蝴蝶落在花上。,
board,n.木板；布告牌；委员会；（政府的）部v.上（船、火车、飞机）,/bˈɔrd/,Passengers may now board the train.,乘客们现在可以上火车了。,
injury,n.受伤处,/ˈɪndʒəri/,He could not play because of a knee injury.,他因膝盖受伤而无法比赛。,
bay,n.湾；海湾,/bˈeɪ/,Small boats sailed across the quiet bay.,小船驶过宁静的海湾。,
definitely,ad.肯定，当然，毫无疑问,/dˈɛfənətli/,I will definitely come to your party.,我一定会来参加你的聚会。,
outing,n.郊游，远足,/ˈaʊtɪŋ/,Our class went on an outing to the zoo.,我们班去动物园郊游了。,
festival,a.节日的，喜庆的,/fˈɛstəvəl/,The town holds a spring festival every year.,这个小镇每年举办春季庆典。,
stability,n.稳定，稳定性,/stəbˈɪlɪti/,Strong roots give the tree stability.,强壮的根使树保持稳定。,
celebrate,v.庆祝,/sˈɛləbrˌeɪt/,We will celebrate her birthday this weekend.,这个周末我们将庆祝她的生日。,
workplace,n.工作场所，车间,/wˈɜrkplˌeɪs/,Everyone should feel safe in the workplace.,每个人都应该在工作场所感到安全。,
underground,a.地下的n.地铁,/ˈʌndərɡrˌaʊnd/,The city built an underground railway.,这座城市修建了一条地下铁路。,
deed,n.行为；事迹,/dˈid/,Helping the lost child was a kind deed.,帮助走失的孩子是一种善举。,
enhance,v.提高，增强，增进,/ɛnhˈæns/,Good lighting can enhance the beauty of a room.,良好的照明可以提升房间的美感。,
sustainable,a.可持续的,/səstˈeɪnəbəl/,Biking is a sustainable way to travel.,骑自行车是一种可持续的出行方式。,
urban,a.城市的，都市的,/ˈɜrbən/,Many urban families live in apartments.,许多城市家庭住在公寓里。,
fuel,n.燃料,/fjˈuəl/,This bus uses clean fuel.,这辆公交车使用清洁燃料。,
salary,n.薪金，薪水,/sˈæləri/,Her salary is enough for a simple life.,她的薪水足以维持简单的生活。,
skillful,a.熟练，精湛的，灵巧的,/skˈɪlfəl/,The skillful cook made a beautiful cake.,那位技艺娴熟的厨师做了一个漂亮的蛋糕。,
surround,vt.围绕；包围,/sərˈaʊnd/,Tall trees surround our school.,高大的树木环绕着我们的学校。,
square,n.广场a.平方的；方形的，宽而结实的（体格，肩膀）,/skwˈɛr/,We met in the town square.,我们在城镇广场见面。,
loan,n.贷款，借款v.借出，贷与(尤指钱),/lˈoʊn/,My uncle took out a loan to buy a car.,我叔叔贷款买了一辆车。,
link,v.连接；联系,/lˈɪŋk/,This bridge will link the two villages.,这座桥将连接两个村庄。,
eastern,a.东方的；东部的,/ˈistərn/,The sun rose over the eastern hills.,太阳从东边的山丘上升起。,
decline,v.减少，下降，衰退，谢绝,/dɪklˈaɪn/,Fish numbers began to decline last year.,鱼的数量去年开始下降。,
assignment,n.功课，作业;工作;分配,/əsˈaɪnmənt/,I finished my science assignment before dinner.,我在晚饭前完成了科学作业。,
squeeze,n.挤压，捏，塞,/skwˈiz/,Give the lemon a gentle squeeze.,轻轻挤一下柠檬。,
preserve,v.保护，保留，保存,/prəzˈɜrv/,We must preserve this old forest.,我们必须保护这片古老的森林。,
classical,a.传统的；古典的,/klˈæsɪkəl/,My sister enjoys classical music.,我姐姐喜欢古典音乐。,
